time x1 x2 x3 theta gamma beta w1 w2 w3 u1 u2 u3 p3 fi3 q3 sy3
4.660000 3.601560 0.048968 0.273826 1.500336 -0.014717 -0.000545 0.000219 -0.001038 -0.000000 -0.001554 -0.000644 0.304148 2.322462 8.440726 -2.322406 -8.696639
4.665000 3.603076 0.048987 0.273941 1.500331 -0.014716 -0.000545 0.000220 -0.001039 -0.000000 -0.001561 -0.000647 0.304080 2.323268 8.452340 -2.323209 -8.708253
4.670000 3.604592 0.049006 0.274056 1.500326 -0.014715 -0.000545 0.000220 -0.001039 -0.000000 -0.001566 -0.000651 0.304013 2.324072 8.463958 -2.324011 -8.719871
4.675000 3.606107 0.049025 0.274171 1.500320 -0.014714 -0.000545 0.000220 -0.001039 -0.000000 -0.001570 -0.000657 0.303946 2.324877 8.475581 -2.324813 -8.731493
4.680000 3.607622 0.049045 0.274286 1.500315 -0.014713 -0.000545 0.000221 -0.001040 -0.000000 -0.001571 -0.000663 0.303880 2.325681 8.487207 -2.325614 -8.743119
4.685000 3.609137 0.049064 0.274400 1.500310 -0.014712 -0.000545 0.000220 -0.001039 -0.000000 -0.001571 -0.000669 0.303813 2.326484 8.498837 -2.326416 -8.754750
4.690000 3.610651 0.049083 0.274515 1.500305 -0.014711 -0.000545 0.000219 -0.001039 -0.000000 -0.001569 -0.000676 0.303746 2.327287 8.510472 -2.327217 -8.766384
4.695000 3.612165 0.049102 0.274630 1.500300 -0.014710 -0.000545 0.000219 -0.001039 -0.000000 -0.001565 -0.000683 0.303679 2.328089 8.522110 -2.328017 -8.778022
4.700000 3.613679 0.049120 0.274745 1.500295 -0.014709 -0.000545 0.000219 -0.001039 -0.000000 -0.001558 -0.000691 0.303612 2.328891 8.533753 -2.328818 -8.789664
4.705000 3.615193 0.049139 0.274859 1.500289 -0.014708 -0.000545 0.000218 -0.001038 -0.000000 -0.001549 -0.000698 0.303546 2.329692 8.545399 -2.329618 -8.801310
4.710000 3.616706 0.049158 0.274974 1.500284 -0.014707 -0.000545 0.000219 -0.001038 -0.000000 -0.001538 -0.000706 0.303479 2.330493 8.557050 -2.330419 -8.812960
4.715000 3.618219 0.049177 0.275089 1.500279 -0.014705 -0.000546 0.000219 -0.001038 -0.000000 -0.001525 -0.000713 0.303412 2.331293 8.568704 -2.331219 -8.824614
4.720000 3.619731 0.049196 0.275203 1.500274 -0.014704 -0.000546 0.000219 -0.001038 -0.000000 -0.001510 -0.000720 0.303346 2.332093 8.580363 -2.332018 -8.836272
4.725000 3.621243 0.049214 0.275317 1.500269 -0.014703 -0.000546 0.000220 -0.001038 -0.000000 -0.001493 -0.000728 0.303279 2.332892 8.592025 -2.332818 -8.847934
4.730000 3.622755 0.049233 0.275432 1.500263 -0.014702 -0.000546 0.000219 -0.001037 -0.000000 -0.001473 -0.000735 0.303213 2.333691 8.603692 -2.333617 -8.859600
4.735000 3.624267 0.049251 0.275546 1.500258 -0.014701 -0.000546 0.000219 -0.001036 -0.000000 -0.001452 -0.000742 0.303146 2.334489 8.615362 -2.334416 -8.871270
4.740000 3.625778 0.049270 0.275660 1.500253 -0.014700 -0.000546 0.000219 -0.001036 -0.000000 -0.001430 -0.000748 0.303080 2.335286 8.627036 -2.335214 -8.882944
4.745000 3.627289 0.049289 0.275774 1.500248 -0.014699 -0.000546 0.000219 -0.001035 -0.000000 -0.001405 -0.000755 0.303013 2.336083 8.638715 -2.336012 -8.894623
4.750000 3.628799 0.049307 0.275887 1.500243 -0.014698 -0.000546 0.000218 -0.001034 -0.000000 -0.001380 -0.000761 0.302947 2.336880 8.650397 -2.336810 -8.906305
4.755000 3.630309 0.049325 0.276001 1.500237 -0.014697 -0.000546 0.000219 -0.001034 -0.000000 -0.001353 -0.000767 0.302881 2.337676 8.662084 -2.337608 -8.917991
4.760000 3.631819 0.049344 0.276114 1.500232 -0.014696 -0.000546 0.000219 -0.001033 -0.000000 -0.001325 -0.000772 0.302814 2.338472 8.673774 -2.338405 -8.929681
4.765000 3.633329 0.049362 0.276228 1.500227 -0.014695 -0.000546 0.000219 -0.001033 -0.000000 -0.001296 -0.000778 0.302748 2.339267 8.685468 -2.339202 -8.941375
4.770000 3.634838 0.049381 0.276341 1.500222 -0.014693 -0.000546 0.000220 -0.001032 -0.000000 -0.001266 -0.000783 0.302682 2.340062 8.697167 -2.339998 -8.953073
4.775000 3.636347 0.049399 0.276454 1.500217 -0.014692 -0.000546 0.000220 -0.001031 -0.000000 -0.001236 -0.000788 0.302615 2.340856 8.708869 -2.340794 -8.964775
4.780000 3.637856 0.049417 0.276567 1.500212 -0.014691 -0.000547 0.000219 -0.001029 -0.000000 -0.001205 -0.000792 0.302549 2.341650 8.720575 -2.341589 -8.976481
4.785000 3.639364 0.049435 0.276679 1.500207 -0.014690 -0.000547 0.000219 -0.001028 -0.000000 -0.001174 -0.000796 0.302483 2.342443 8.732286 -2.342384 -8.988191
4.790000 3.640872 0.049454 0.276792 1.500201 -0.014689 -0.000547 0.000220 -0.001027 -0.000000 -0.001143 -0.000800 0.302416 2.343236 8.744000 -2.343179 -8.999904
4.795000 3.642380 0.049472 0.276904 1.500196 -0.014688 -0.000547 0.000219 -0.001026 -0.000000 -0.001112 -0.000804 0.302350 2.344029 8.755718 -2.343973 -9.011622
4.800000 3.643887 0.049490 0.277016 1.500191 -0.014687 -0.000547 0.000219 -0.001025 -0.000000 -0.001081 -0.000808 0.302284 2.344821 8.767440 -2.344767 -9.023344
4.805000 3.645394 0.049508 0.277128 1.500186 -0.014686 -0.000547 0.000220 -0.001024 -0.000000 -0.001051 -0.000811 0.302218 2.345613 8.779166 -2.345560 -9.035070
4.810000 3.646901 0.049526 0.277240 1.500181 -0.014685 -0.000547 0.000220 -0.001022 -0.000000 -0.001021 -0.000814 0.302151 2.346404 8.790896 -2.346353 -9.046800
4.815000 3.648407 0.049544 0.277351 1.500176 -0.014684 -0.000547 0.000220 -0.001021 -0.000000 -0.000991 -0.000817 0.302085 2.347195 8.802630 -2.347145 -9.058534
4.820000 3.649913 0.049563 0.277463 1.500171 -0.014682 -0.000547 0.000220 -0.001020 -0.000000 -0.000962 -0.000820 0.302019 2.347985 8.814368 -2.347936 -9.070271
4.825000 3.651419 0.049581 0.277574 1.500166 -0.014681 -0.000547 0.000220 -0.001018 -0.000000 -0.000934 -0.000823 0.301953 2.348775 8.826110 -2.348727 -9.082013
4.830000 3.652924 0.049599 0.277685 1.500160 -0.014680 -0.000547 0.000220 -0.001017 -0.000000 -0.000906 -0.000826 0.301887 2.349565 8.837856 -2.349518 -9.093759
4.835000 3.654429 0.049617 0.277796 1.500155 -0.014679 -0.000547 0.000220 -0.001016 -0.000000 -0.000879 -0.000828 0.301821 2.350354 8.849606 -2.350308 -9.105508
4.840000 3.655934 0.049635 0.277907 1.500150 -0.014678 -0.000547 0.000220 -0.001014 -0.000000 -0.000853 -0.000831 0.301755 2.351143 8.861359 -2.351097 -9.117262
4.845000 3.657438 0.049653 0.278018 1.500145 -0.014677 -0.000548 0.000220 -0.001013 -0.000000 -0.000828 -0.000834 0.301689 2.351931 8.873117 -2.351886 -9.129019
4.850000 3.658943 0.049671 0.278128 1.500140 -0.014676 -0.000548 0.000220 -0.001011 -0.000000 -0.000804 -0.000836 0.301623 2.352719 8.884879 -2.352675 -9.140780
4.855000 3.660446 0.049689 0.278238 1.500135 -0.014675 -0.000548 0.000220 -0.001009 -0.000000 -0.000780 -0.000839 0.301557 2.353507 8.896644 -2.353463 -9.152546
4.860000 3.661950 0.049706 0.278349 1.500130 -0.014674 -0.000548 0.000220 -0.001007 -0.000000 -0.000758 -0.000841 0.301492 2.354294 8.908414 -2.354250 -9.164315
4.865000 3.663453 0.049724 0.278459 1.500125 -0.014673 -0.000548 0.000221 -0.001005 -0.000000 -0.000736 -0.000843 0.301426 2.355080 8.920187 -2.355037 -9.176088
4.870000 3.664956 0.049742 0.278569 1.500120 -0.014671 -0.000548 0.000221 -0.001003 -0.000000 -0.000715 -0.000846 0.301360 2.355867 8.931965 -2.355824 -9.187865
4.875000 3.666458 0.049760 0.278679 1.500115 -0.014670 -0.000548 0.000221 -0.001001 -0.000000 -0.000694 -0.000848 0.301294 2.356652 8.943746 -2.356610 -9.199647
4.880000 3.667961 0.049778 0.278789 1.500110 -0.014669 -0.000548 0.000221 -0.001000 -0.000000 -0.000675 -0.000850 0.301229 2.357438 8.955531 -2.357395 -9.211432
4.885000 3.669463 0.049796 0.278898 1.500105 -0.014668 -0.000548 0.000221 -0.000998 -0.000000 -0.000656 -0.000852 0.301163 2.358223 8.967320 -2.358180 -9.223220
4.890000 3.670964 0.049814 0.279008 1.500100 -0.014667 -0.000548 0.000221 -0.000997 -0.000000 -0.000638 -0.000854 0.301097 2.359007 8.979113 -2.358965 -9.235013
4.895000 3.672465 0.049831 0.279117 1.500095 -0.014666 -0.000548 0.000221 -0.000995 -0.000000 -0.000621 -0.000856 0.301032 2.359791 8.990910 -2.359749 -9.246810
4.900000 3.673966 0.049849 0.279227 1.500090 -0.014665 -0.000548 0.000221 -0.000992 -0.000000 -0.000605 -0.000858 0.300966 2.360575 9.002711 -2.360533 -9.258611
4.905000 3.675467 0.049867 0.279336 1.500085 -0.014664 -0.000548 0.000221 -0.000990 -0.000000 -0.000589 -0.000860 0.300901 2.361358 9.014516 -2.361316 -9.270415
4.910000 3.676967 0.049885 0.279445 1.500080 -0.014663 -0.000548 0.000221 -0.000989 -0.000000 -0.000574 -0.000862 0.300835 2.362140 9.026325 -2.362099 -9.282224
4.915000 3.678467 0.049903 0.279554 1.500075 -0.014662 -0.000549 0.000221 -0.000987 -0.000000 -0.000560 -0.000864 0.300770 2.362922 9.038137 -2.362881 -9.294036
4.920000 3.679967 0.049920 0.279663 1.500070 -0.014660 -0.000549 0.000221 -0.000984 -0.000000 -0.000547 -0.000866 0.300705 2.363704 9.049954 -2.363663 -9.305853
4.925000 3.681466 0.049938 0.279772 1.500065 -0.014659 -0.000549 0.000221 -0.000982 -0.000000 -0.000534 -0.000867 0.300639 2.364485 9.061774 -2.364444 -9.317673
4.930000 3.682965 0.049956 0.279881 1.500060 -0.014658 -0.000549 0.000222 -0.000980 -0.000000 -0.000522 -0.000869 0.300574 2.365266 9.073599 -2.365225 -9.329497
4.935000 3.684464 0.049973 0.279990 1.500056 -0.014657 -0.000549 0.000222 -0.000978 -0.000000 -0.000510 -0.000871 0.300509 2.366047 9.085427 -2.366005 -9.341325
4.940000 3.685962 0.049991 0.280099 1.500051 -0.014656 -0.000549 0.000222 -0.000976 -0.000000 -0.000499 -0.000872 0.300444 2.366827 9.097259 -2.366785 -9.353157
4.945000 3.687460 0.050009 0.280207 1.500046 -0.014655 -0.000549 0.000222 -0.000973 -0.000000 -0.000489 -0.000874 0.300378 2.367606 9.109095 -2.367564 -9.364993
4.950000 3.688958 0.050026 0.280316 1.500041 -0.014654 -0.000549 0.000222 -0.000972 -0.000000 -0.000479 -0.000875 0.300313 2.368385 9.120935 -2.368343 -9.376833
4.955000 3.690455 0.050044 0.280424 1.500036 -0.014653 -0.000549 0.000222 -0.000970 -0.000000 -0.000470 -0.000877 0.300248 2.369164 9.132779 -2.369121 -9.388677
4.960000 3.691952 0.050061 0.280533 1.500031 -0.014652 -0.000549 0.000222 -0.000968 -0.000000 -0.000462 -0.000878 0.300183 2.369942 9.144627 -2.369899 -9.400524
4.965000 3.693449 0.050079 0.280641 1.500026 -0.014651 -0.000549 0.000221 -0.000967 -0.000000 -0.000454 -0.000879 0.300118 2.370720 9.156479 -2.370677 -9.412376
4.970000 3.694945 0.050097 0.280749 1.500022 -0.014649 -0.000549 0.000222 -0.000964 -0.000000 -0.000446 -0.000881 0.300053 2.371497 9.168334 -2.371454 -9.424231
4.975000 3.696441 0.050114 0.280858 1.500017 -0.014648 -0.000549 0.000222 -0.000961 -0.000000 -0.000439 -0.000882 0.299988 2.372273 9.180194 -2.372230 -9.436090
4.980000 3.697937 0.050132 0.280966 1.500012 -0.014647 -0.000549 0.000222 -0.000959 -0.000000 -0.000432 -0.000883 0.299923 2.373050 9.192057 -2.373006 -9.447953
4.985000 3.699433 0.050149 0.281074 1.500007 -0.014646 -0.000550 0.000222 -0.000957 -0.000000 -0.000426 -0.000884 0.299859 2.373826 9.203924 -2.373782 -9.459820
4.990000 3.700928 0.050167 0.281182 1.500002 -0.014645 -0.000550 0.000223 -0.000954 -0.000000 -0.000421 -0.000885 0.299794 2.374601 9.215795 -2.374557 -9.471691
4.995000 3.702423 0.050184 0.281290 1.499998 -0.014644 -0.000550 0.000222 -0.000952 -0.000000 -0.000415 -0.000886 0.299729 2.375376 9.227670 -2.375331 -9.483566
5.000000 3.703917 0.050202 0.281398 1.499993 -0.014643 -0.000550 0.000222 -0.000950 -0.000000 -0.000410 -0.000887 0.299664 2.376150 9.239549 -2.376106 -9.495444
